Key,Name,Calories,Fat,Protein,Carbs,Fiber
339296,Beans And Franks,142,6.57,6.75,15.39,6.9
339297,Beans Dry Cooked With Ground Beef,203,9.06,11.97,19.02,4.8
339298,Pork And Beans,105,0.89,4.52,21.57,4.4
339299,Beans Dry Cooked With Pork,189,7.89,10.35,19.77,4.8
339301,Bean Cake,408,21.2,5.63,49.66,3
339302,Stewed Beans With Pork Tomatoes And Chili Peppers Mexican Style (Frijoles A La Charra),136,8.46,5.48,9.67,1.9
339303,Stewed Red Beans Puerto Rican Style (Habichuelas Coloradas Guisadas),84,3.02,4.29,10.22,2.4
339304,Stewed Dry Lima Beans Puerto Rican Style,81,3,4.11,9.85,2.8
339305,Stewed White Beans Puerto Rican Style,84,1.9,2.76,13.99,1.6
339306,Stewed Pink Beans With White Potatoes And Ham Puerto Rican Style,86,3.04,4.16,10.54,2.4
339307,Stewed Pink Beans With Pigs Feet Puerto Rican Style,143,8.28,9.18,7.9,1.7
339308,Stewed Red Beans With Pigs Feet Puerto Rican Style,142,8.26,9.28,7.78,1.7
339309,Stewed White Beans With Pigs Feet Puerto Rican Style,141,8.25,9.36,7.69,1.7
339310,Stewed Red Beans With Pigs Feet And Potatoes Puerto Rican Style,151,8.27,9.47,9.7,2
339311,Black Beans Cuban Style (Habichuelas Negras Guisadas A La Cubana),109,1.56,5.99,18.38,4.4
339312,Chili With Beans Without Meat,42,0.33,2.39,8.19,2.7
339313,Cowpeas Dry Cooked Ns As To Fat Added In Cooking,172,7.79,7.12,19.13,6
339314,Cowpeas Dry Cooked Fat Added In Cooking,172,7.79,7.12,19.13,6
339315,Cowpeas Dry Cooked Fat Not Added In Cooking,115,0.53,7.68,20.64,6.5
339316,Chickpeas Dry Cooked Ns As To Fat Added In Cooking,218,10.01,8.14,25.18,7
339317,Chickpeas Dry Cooked Fat Added In Cooking Ns As To Type Of Fat,218,10.01,8.14,25.18,7
339318,Chickpeas Dry Cooked Made With Oil,218,10.01,8.14,25.18,7
339319,Chickpeas Dry Cooked Made With Animal Fat Or Meat Drippings,212,9.03,8.33,25.29,7
339320,Chickpeas Dry Cooked Made With Margarine,193,7.14,8.12,25.15,7
339321,Chickpeas Dry Cooked Fat Not Added In Cooking,163,2.57,8.81,27.25,7.6
339322,Chickpeas Canned Low Sodium Ns As To Fat Added In Cooking,225,13.83,7.15,19.6,6.4
339323,Chickpeas Canned Low Sodium Fat Added In Cooking,225,13.83,7.15,19.6,6.4
339324,Chickpeas Canned Low Sodium Fat Not Added In Cooking,138,3.05,7.69,21.08,6.9
339325,Green Or Yellow Split Peas Dry Cooked Fat Not Added In Cooking,117,0.39,8.3,20.99,8.3
339326,Green Or Yellow Split Peas Dry Cooked Fat Added In Cooking Ns As To Type Of Fat,167,6.83,7.76,19.64,7.7
339327,Green Or Yellow Split Peas Dry Cooked Made With Oil,167,6.83,7.76,19.64,7.7
339328,Green Or Yellow Split Peas Dry Cooked Made With Animal Fat Or Meat Drippings,162,5.99,7.93,19.71,7.8
339329,Green Or Yellow Split Peas Dry Cooked Made With Margarine,146,4.41,7.75,19.63,7.7
339330,Green Or Yellow Split Peas Dry Cooked Ns As To Fat Added In Cooking,167,6.83,7.76,19.64,7.7
339331,Stewed Green Peas Puerto Rican Style,153,3.33,8.68,23.1,9.1
339332,Stewed Green Peas With Pigs Feet And Potatoes Puerto Rican Style,152,8.27,9.58,9.93,2.9
339333,Wasabi Peas,432,14.11,14.11,62.2,3.8
339334,Peas Dry Cooked With Pork,169,7.41,9.23,17.04,6.4
339335,Cowpeas Dry Cooked With Pork,173,8.26,8.86,16.36,4.9
339336,Lentils Dry Cooked Ns As To Fat Added In Cooking,165,6.76,8.4,18.74,7.4
339337,Lentils Dry Cooked Fat Added In Cooking Ns As To Type Of Fat,165,6.76,8.4,18.74,7.4
339338,Lentils Dry Cooked Made With Oil,165,6.76,8.4,18.74,7.4
339339,Lentils Dry Cooked Made With Animal Fat Or Meat Drippings,159,5.93,8.57,18.82,7.4
339340,Lentils Dry Cooked Made With Margarine,143,4.37,8.38,18.74,7.3
339341,Lentils Dry Cooked Fat Not Added In Cooking,115,0.38,8.98,20.03,7.9
339342,Loaf Lentil,72,2.41,2.2,10.7,1.6
339343,Stewed Pigeon Peas Puerto Rican Style (Gandules Guisados Gandur Gandules),100,3.17,3.49,15.51,2.6
339344,Stewed Chickpeas Puerto Rican Style,89,3.91,4.11,9.81,1.9
339345,Stewed Chickpeas With Potatoes Puerto Rican Style,160,5.12,7.78,21.64,4.1
339346,Chickpeas Stewed With Pigs Feet Puerto Rican Style (Garbanzos Guisados Con Patitas De Cerdo),151,9.07,9.44,8.1,1.5
339347,Stewed Chickpeas With Spanish Sausages Puerto Rican Style (Garbanzos Guisados Con Chorizos),212,15.62,6.44,12.4,2.5
339348,Fried Chickpeas With Bacon Puerto Rican Style (Garbanzos Fritos Con Tocineta),309,19.08,11.99,23.46,4.5
339349,Stewed Blackeye Peas Or Cowpeas Puerto Rican Style,111,1.21,7.14,18.84,3.3
339350,Papad (Indian Appetizer) Grilled Or Broiled,371,3.25,25.56,59.87,18.6
339351,Sambar (Indian Vegetable Stew),84,2.64,4.3,11.61,3.9
339352,Soy Nuts,469,25.4,38.55,30.22,17.7
339353,Soy Chips,385,7.35,26.5,53.15,3.5
339354,Soybean Curd,61,3.69,7.17,1.18,0.2
339355,Edamame Cooked,121,5.2,11.91,8.91,5.2
339357,Miso Sauce,155,2.71,5.77,27.87,2.4
339358,Miso (Fermented Soybean Paste),198,6.01,12.79,25.37,5.4
339359,Natto (Fermented Soybean Product),211,11,19.4,12.68,5.4
339362,Soy Sauce Reduced Sodium,57,0.3,9.05,5.59,0.7
339363,Soy Yogurt,94,1.8,3.5,15.96,0.2
339365,Teriyaki Sauce Reduced Sodium,89,0.02,5.93,15.58,0.1
339367,Soybean Curd Deep Fried,270,20.18,18.82,8.86,3.9
339368,Soybean Curd Breaded Fried,149,9.55,8.36,8.65,0.7
339369,Soybean Meal,327,1.22,51.46,33.92,17.5
339370,Vermicelli Made From Soybeans,126,0.04,0.04,31.42,1.5
339371,Textured Vegetable Protein Dry,327,1.22,51.46,33.92,17.5
339372,Tofu Frozen Dessert Flavors Other Than Chocolate,261,18.64,4.79,22.4,0.7
339373,Tofu Frozen Dessert Chocolate,237,14.75,3.38,25.02,3.5
339374,Bean Soup Nfs,68,2.32,3.08,8.89,3.1
339375,Bean With Bacon Or Ham Soup Canned Or Ready-To-Serve,68,2.32,3.08,8.89,3.1
339376,Black Bean Soup Home Recipe Canned Or Ready-To-Serve,46,0.66,2.42,7.71,3.4
339377,Lima Bean Soup Home Recipe Canned Or Ready-To-Serve,58,0.77,4.48,8.52,2.7
339378,Soybean Soup Miso Broth,32,1.54,2.47,2.47,0.4
339379,Pinto Bean Soup Home Recipe Canned Or Ready-To-Serve,142,1.07,9.41,23.61,5.8
339380,Bean Soup With Macaroni Home Recipe Canned Or Ready-To-Serve,90,2.26,4.82,12.96,2.3
339381,Portuguese Bean Soup Home Recipe Canned Or Ready-To-Serve,105,3.15,5.5,14.45,3.2
339382,Bean And Ham Soup Chunky Style Canned Or Ready-To-Serve,77,1.66,4.62,11.17,1.7
339383,Bean Soup Mixed Beans Home Recipe Canned Or Ready-To-Serve,63,0.79,4.75,9.51,2.8
339384,Bean Soup Home Recipe,65,0.77,5.08,9.75,2.4
339385,Bean And Ham Soup Canned Reduced Sodium Prepared With Water Or Ready-To-Serve,81,1.03,4.19,13.66,4
339386,Bean And Ham Soup Home Recipe,82,1.99,7.68,8.3,2
339387,Liquid From Stewed Kidney Beans Puerto Rican Style,47,3.2,1.8,2.8,0.1
339388,Pea And Ham Soup Chunky Style Canned Or Ready-To-Serve,77,1.66,4.62,11.17,1.7
339389,Garbanzo Bean Or Chickpea Soup Home Recipe Canned Or Ready-To-Serve,71,1.5,4.67,10.04,2.7
339390,Split Pea And Ham Soup,77,1.66,4.62,11.17,1.7
339391,Split Pea Soup,61,1.09,3.2,9.88,1.9
339392,Split Pea Soup Canned Reduced Sodium Prepared With Water Or Ready-To-Serve,71,0.92,3.85,11.83,1.9
339393,Split Pea And Ham Soup Canned Reduced Sodium Prepared With Water Or Ready-To-Serve,68,0.7,4,11.4,1.9
339394,Lentil Soup Home Recipe Canned Or Ready-To-Serve,64,1.66,3.89,8.85,3.2
339395,White Bean Soup Puerto Rican Style (Sopon De Habichuelas Blancas),87,2.5,2.72,13.61,1.6
339396,Bacon Strip Meatless,309,29.52,11.69,5.31,2.6
339397,Bacon Bits,476,25.9,32,28.6,10.2
339398,Breakfast Link Pattie Or Slice Meatless,255,18.16,20.28,8.09,2.8
339399,Chicken Meatless Nfs,224,12.73,23.64,3.64,3.6
339401,Frankfurter Or Hot Dog Meatless,233,13.73,19.61,7.7,3.9
339402,Luncheon Slice Meatless-Beef Chicken Salami Or Turkey,189,11.11,17.78,4.44,1.1
339403,Meatball Meatless,197,9,21,8,4.6
339404,Vegetarian Burger Or Patty Meatless No Bun,177,6.3,15.7,14.27,4.9
339405,Swiss Steak With Gravy Meatless,180,8.07,12.67,14.1,4
339406,Sandwich Spread Meat Substitute Type,149,9,8,9,3.3
339407,Vegetarian Pot Pie,224,13.98,7.69,17.02,2.2
339408,Vegetarian Chili (Made With Meat Substitute),107,2.93,7.44,13.89,4.4
339409,Tofu And Vegetables (Including Carrots Broccoli And/or Dark-Green Leafy Vegetables (No Potatoes)) With Soy-Based Sauce (Mixture),89,6.6,4.03,4.78,1.3
339410,Tofu And Vegetables (Excluding Carrots Broccoli And Dark-Green Leafy Vegetables (No Potatoes)) With Soy-Based Sauce (Mixture),90,6.82,4.09,4.44,0.9
339411,Vegetarian Fillet,290,18,23,9,6.1
339412,Vegetarian Stew,31,2.14,0.8,2.98,1.1
339413,Vegetarian Stroganoff (Made With Meat Substitute),166,10.16,7.58,11.62,2.6
339414,Vegetarian Meat Loaf Or Patties (Meat Loaf Made With Meat Substitute),197,9,21,8,4.6
339415,Soyburger Meatless With Cheese On Bun,209,6.61,12.38,24.75,3.1
339416,Nuts Nfs,607,53.95,20.04,21.05,7
339417,Almonds Nfs,593,52.55,21.19,19.61,11.5
339418,Almonds Unroasted,579,49.93,21.15,21.55,12.5
339419,Almonds Roasted,607,55.17,21.23,17.68,10.5
339420,Almonds Dry Roasted Salted,598,52.54,20.96,21.01,10.9
339421,Almonds Dry Roasted Without Salt,598,52.54,20.96,21.01,10.9
339422,Almonds Honey-Roasted,585,49.65,19.11,25.91,9.4
339423,Brazil Nuts,659,67.1,14.32,11.74,7.5
339424,Cashew Nuts Nfs,581,47.77,16.84,30.16,3.3
339425,Cashew Nuts Roasted Salted,581,47.77,16.84,30.16,3.3
339426,Cashew Nuts Roasted Without Salt,580,47.77,16.84,29.87,3.3
339427,Cashew Nuts Dry Roasted Salted,574,46.35,15.31,32.69,3
339428,Cashew Nuts Dry Roasted Without Salt,574,46.35,15.31,32.69,3
339429,Cashew Nuts Honey-Roasted,562,42.99,15.16,37.14,3
339430,Chestnuts Roasted,245,2.2,3.17,52.96,5.1
339431,Coconut Meat Fresh,354,33.49,3.33,15.23,9
339432,Coconut Meat Dried Sweetened,456,27.99,3.13,51.85,9.9
339433,Filberts Hazelnuts,628,60.75,14.95,16.7,9.7
339434,Macadamia Nuts Unroasted,716,76.08,7.79,12.83,8
339435,Macadamia Nuts Roasted Salted,716,76.08,7.79,12.83,8
339436,Macadamia Nuts Roasted Without Salt,716,76.08,7.79,12.83,8
339437,Mixed Nuts Nfs,607,53.95,20.04,21.05,7
339439,Mixed Nuts Without Salt,607,53.5,19.5,22.42,6.4
339440,Mixed Nuts Roasted With Peanuts,607,53.95,20.04,21.05,7
339441,Mixed Nuts Roasted Without Peanuts,615,56.17,15.52,22.27,5.5
339442,Mixed Nuts Dry Roasted,594,51.45,17.3,25.35,9
339443,Mixed Nuts Honey-Roasted With Peanuts,585,48.56,18.04,28.94,6.3
339444,Peanuts Nfs,587,49.66,24.35,21.26,8.4
339445,Peanuts Boiled,318,22.01,13.5,21.26,8.8
339446,Peanuts Roasted Salted,599,52.5,28.03,15.26,9.4
339447,Peanuts Roasted Without Salt,599,52.5,28.03,15.26,9.4
339448,Peanuts Dry Roasted Salted,587,49.66,24.35,21.26,8.4
339449,Peanuts Dry Roasted Without Salt,587,49.66,24.35,21.26,8.4
339450,Peanuts Honey-Roasted,578,47.25,25.23,23.73,8.5
339452,Pine Nuts (Pignolias),673,68.37,13.69,13.08,3.7
339453,Pistachio Nuts Nfs,569,45.82,21.05,27.55,10.3
339454,Pistachio Nuts Roasted Salted,569,45.82,21.05,27.55,10.3
339455,Pistachio Nuts Roasted Without Salt,572,45.82,21.05,28.28,10.3
339456,Walnuts Nfs,654,65.21,15.23,13.71,6.7
339457,Walnuts Roasted Salted,643,60.71,14.29,17.86,7.1
339458,Walnuts Roasted Without Salt,654,65.21,15.23,13.71,6.7
339459,Walnuts Honey-Roasted,627,58.69,13.71,22.34,6
339461,Almond Paste (Marzipan Paste),458,27.74,9,47.81,4.8
339463,Peanut Butter,598,51.36,22.21,22.31,5
339464,Peanut Butter Low Sodium,598,51.36,22.21,22.31,5
339465,Peanut Butter Reduced Sodium And Reduced Sugar,590,49.9,24,21.83,6.6
339466,Peanut Butter Reduced Sugar,650,54.89,24.8,14.23,7.8
339467,Peanut Butter Reduced Fat,520,34,25.9,35.65,5.2
339468,Peanut Butter Vitamin And Mineral Fortified,592,51.14,25.89,18.22,5.6
339469,Peanut Butter And Jelly,409,22.1,9.64,49.46,2.7
339470,Peanut Sauce,257,16.02,6.31,22.02,1.8
339471,Brown Nut Gravy Meatless,124,10.5,2.29,6.2,1.3
339472,Peanut Butter Sandwich,366,17.74,12.86,41.29,3.4
339473,Peanut Butter And Jelly Sandwich,351,15.06,10.94,45.62,3
339474,Peanut Butter And Banana Sandwich,248,10.35,7.86,33.46,3.1
339475,Coconut Milk Used In Cooking (Liquid Expressed From Grated Coconut Meat Water Added),230,23.84,2.29,5.54,2.2
339476,Coconut Cream (Liquid Expressed From Grated Coconut Meat) Canned Sweetened,357,16.31,1.17,53.21,0.2
339477,Coconut Water Unsweetened (Liquid From Coconuts),18,0,0.22,4.24,0
339478,Coconut Water Sweetened,38,0.19,0.68,8.58,1
339479,Nut Mixture With Dried Fruit And Seeds,509,36.98,16.54,37.58,7.4
339480,Nut Mixture With Dried Fruit Seeds And Chocolate,484,31.9,14.2,44.9,5
339481,Nut Mixture With Seeds,520,35.47,18.93,38.02,7.4
339482,Pumpkin And/or Squash Seeds Hulled Unroasted,559,49.05,30.23,10.71,6
339483,Pumpkin And/or Squash Seeds Hulled Roasted Salted,574,49.05,29.84,14.71,6.5
339484,Pumpkin And/or Squash Seeds Hulled Roasted Without Salt,574,49.05,29.84,14.71,6.5
339485,Sunflower Seeds Hulled Unroasted Without Salt,584,51.46,20.78,20,8.6
339486,Sunflower Seeds Hulled Roasted Salted,592,51.3,20.06,22.89,10.6
339487,Sunflower Seeds Hulled Roasted Without Salt,592,51.3,20.06,22.89,10.6
339488,Sunflower Seeds Hulled Dry Roasted,582,49.8,19.33,24.07,9
339489,Sesame Seeds,567,48,16.96,26.04,16.9
339490,Sesame Seeds Whole Seed,573,49.67,17.73,23.45,11.8
339491,Sesame Sauce,209,5.2,1.45,40.08,0.3
339492,Sesame Paste (Sesame Butter Made From Whole Seeds),595,53.76,17,21.19,9.3
339493,Sesame Butter (Tahini) (Made From Kernels),595,53.76,17,21.19,9.3
339495,Mixed Seeds,572,50.26,25.5,15.36,7.3
339496,Carob Chips,540,31.36,8.15,56.29,3.8
339497,Bread Ns As To Major Flour,266,3.33,8.85,49.42,2.7
339498,Bread Ns As To Major Flour Toasted,290,4,9,54.5,2.9
339499,Bread Made From Home Recipe Or Purchased At A Bakery Ns As To Major Flour,270,3.4,8.62,50.09,1.7
339500,Bread Made From Home Recipe Or Purchased At A Bakery Toasted Ns As To Major Flour,296,3.74,9.47,55.04,1.9
339501,Roll Ns As To Major Flour,279,3.91,9.77,50.12,1.8
339502,Roll Hard Ns As To Major Flour,293,4.3,9.9,52.7,2.3
339503,Roll Bran Ns As To Type Of Bran,263,6,9.6,44.6,3.8
339504,Bread White,266,3.33,8.85,49.42,2.7
339505,Bread White Toasted,290,4,9,54.5,2.9
339506,Bread White Made From Home Recipe Or Purchased At A Bakery,270,3.4,8.62,50.09,1.7
339507,Bread White Made From Home Recipe Or Purchased At A Bakery Toasted,296,3.74,9.47,55.04,1.9
339508,Bread White With Whole Wheat Swirl,259,3.42,10.65,46.06,4.4
339509,Bread White With Whole Wheat Swirl Toasted,298,4.04,12.64,52.83,5.2
339510,Bread Cuban,272,2.42,10.75,51.88,2.2
339511,Bread Cuban Toasted,299,2.66,11.81,57.01,2.4
339512,Bread Native Water Puerto Rican Style (Pan Criollo),277,3.26,8.78,51.98,1.8
339513,Bread Native Water Puerto Rican Style Toasted (Pan Criollo),305,3.58,9.65,57.12,2
339514,Bread Lard Puerto Rican Style (Pan De Manteca),280,2.92,6.97,55.51,2
339515,Bread Lard Puerto Rican Style Toasted (Pan De Manteca),311,3.25,7.74,61.67,2.2
339516,Bread Caressed Puerto Rican Style (Pan Sobao),273,4.57,7.76,49.34,1.8
339517,Bread Caressed Puerto Rican Style Toasted (Pan Sobao),300,5.02,8.53,54.22,2
339518,Bread French Or Vienna,272,2.42,10.75,51.88,2.2
339519,Bread French Or Vienna Toasted,319,2.14,13,61.93,3.1
339521,Naan Indian Flatbread,311,7.28,11.09,50.23,5.2
339522,Bread Italian Grecian Armenian,271,3.5,8.8,50.1,3.2
339523,Bread Italian Grecian Armenian Toasted,298,3.85,9.67,55.06,3.5
339524,Bread Pita,275,1.2,9.1,55.7,2.2
339525,Bread Pita Toasted,302,1.32,10,61.21,2.4
339526,Bread Pita With Fruit,279,1.09,8.2,59.19,2.4
339527,Bread Pita With Fruit Toasted,306,1.2,9.02,65.04,2.7
339529,Bread Cheese Toasted,448,22.89,11.45,49.26,2.3
339531,Bread Cinnamon Toasted,290,4,9,54.5,2.9
339532,Bread Cornmeal And Molasses,283,3.81,6.7,55.21,1.6
339533,Bread Cornmeal And Molasses Toasted,311,4.19,7.37,60.67,1.8
339534,Bread Egg Challah,287,6,9.5,47.8,2.3
339535,Bread Egg Challah Toasted,315,6.6,10.5,52.6,2.5
339536,Bread Garlic,380,18.05,9.09,45.35,2.7
339537,Bread Onion,236,2.91,7.52,44.17,1.7
339538,Bread Onion Toasted,259,3.2,8.26,48.54,1.9
339539,Bread Reduced Calorie And/or High Fiber White Or Nfs,207,2.5,8.7,44.3,9.7
339540,Bread Reduced Calorie And/or High Fiber White Or NFS Toasted,227,2.75,9.56,48.68,10.7
339541,Bread Reduced Calorie And/or High Fiber White Or NFS With Fruit And/or Nuts,221,2.2,7.86,49.48,8.8
339542,Bread Reduced Calorie And/or High Fiber White Or NFS With Fruit And/or Nuts Toasted,242,2.41,8.64,54.37,9.7
339543,Bread White Special Formula Added Fiber,238,2.15,10.66,43.91,9.2
339544,Bread White Special Formula Added Fiber Toasted,262,2.36,11.71,48.25,10.1
339545,Bread High Protein,245,2.2,12.1,43.8,3
339546,Bread High Protein Toasted,270,2.4,13.2,48.1,3.3
339548,Bread Potato Toasted,292,3.44,13.74,51.72,6.9
339549,Bread Raisin,274,4.4,7.9,52.3,4.3
339550,Bread Raisin Toasted,297,4.8,8.6,56.9,4.7
339551,Bread White Low Sodium Or No Salt,267,3.6,8.2,49.6,2.3
339552,Bread White Low Sodium Or No Salt Toasted,293,3.96,9.01,54.5,2.5
339553,Bread Sour Dough,272,2.42,10.75,51.88,2.2
339554,Bread Sour Dough Toasted,319,2.14,13,61.93,3.1
339555,Bread Sweet Potato,239,2.83,7.4,45.24,1.7
339556,Bread Sweet Potato Toasted,263,3.11,8.13,49.72,1.9
339557,Bread Vegetable,259,3.17,8.28,48.64,2
339558,Bread Vegetable Toasted,284,3.48,9.1,53.45,2.2
339559,Bruschetta,173,7.7,4.03,22.18,2
339560,Bread Dough Fried,376,18.49,7.9,44.19,1.4
339561,Roll White Soft,279,3.91,9.77,50.12,1.8
339562,Roll White Hard,293,4.3,9.9,52.7,2.3
339563,Roll White Hot Dog Bun,279,3.91,9.77,50.12,1.8
339564,Roll White Hamburger Bun,279,3.91,9.77,50.12,1.8
339565,Roll Diet,272,2.42,10.75,51.88,2.2
339566,Roll Egg Bread,307,6.4,9.5,52,3.7
339567,Roll Cheese,315,7.81,11.46,49.59,1.9
339568,Roll French Or Vienna,277,4.3,8.6,50.2,3.2
339569,Roll Garlic,309,6.44,10.84,51.95,2
339570,Roll White Hoagie Submarine,279,3.91,9.77,50.12,1.8
339571,Roll Mexican Bolillo,318,5.8,10.65,55.77,2.2
339572,Roll Sour Dough,272,2.42,10.75,51.88,2.2
339573,Roll Sweet No Frosting,321,7.37,10.04,53.58,3.1
339574,Roll Sweet Cinnamon Bun No Frosting,372,16.4,6.2,50.9,2.4
339575,Roll Sweet Cinnamon Bun Frosted,452,26.61,4.45,48.6,1.2
339576,Roll Sweet With Fruit No Frosting,372,16.4,6.2,50.9,2.4
339577,Roll Sweet With Fruit Frosted,379,16.37,5.23,53.56,2
339578,Roll Sweet With Fruit Frosted Diet,452,26.61,4.45,48.6,1.2
339579,Roll Sweet Frosted,400,20.06,5.49,50.92,2.5
339580,Roll Sweet No Topping Mexican (Pan Dulce),367,11.58,9.42,56.38,2.3
339581,Roll Sweet Sugar Topping Mexican (Pan Dulce),373,12.68,8.72,56.31,2.1
339582,Roll Sweet With Raisins And Icing Mexican (Pan Dulce),368,11.4,8.28,58.56,2.2
339583,Coffee Cake Yeast Type,372,16.4,6.2,50.9,2.4
339584,Croissant,406,21,8.2,45.8,2.6
339585,Croissant Cheese,414,20.9,9.2,47,2.6
339586,Croissant Chocolate,421,22.79,7.4,49.4,3.3
339587,Croissant Fruit,396,19.78,7.77,46.99,3
339588,Brioche,419,26.82,8.74,35.86,1.5
339589,Bread Spanish Coffee,344,8.68,7.6,58.27,1.9
339590,Bagel,264,1.32,10.56,52.38,1.6
339591,Bagel With Raisins,274,1.7,9.8,55.2,2.3
339592,Bagel With Fruit Other Than Raisins,274,1.7,9.8,55.2,2.3
339593,Bread Stuffing,177,8.6,3.14,21.69,0.9
339594,Bread Stuffing Made With Egg,192,11.9,3.32,17.75,0.8
339595,Bread Sticks Hard,412,9.5,12,68.4,3
339596,Bread Stick Soft,332,10.52,11.69,47.76,2.4
339597,Bread Stick Ns As To Hard Or Soft,412,9.5,12,68.4,3
339598,Bread Stick Soft Prepared With Garlic And Parmesan Cheese,343,12.88,12.2,44.48,2.4
339599,Bread Stick Hard Low Sodium,431,10.63,10.64,71.63,2.5
339600,Croutons,465,18.3,10.8,63.5,5
339601,Muffin English,227,1.69,8.87,44.17,3.5
339602,Muffin English With Raisins,240,1.8,7.91,48.1,2.6
339603,Muffin English Cheese,236,3.27,9.57,42.12,3.3
339604,Muffin English With Fruit Other Than Raisins,243,1.8,9.31,47.63,3.9
339606,Anisette Toast,426,9.7,10.1,74.2,2.5
339607,Pannetone (Italian-Style Sweet Bread),321,8.24,8.61,53.79,2.3
339608,Zwieback Toast,426,9.7,10.1,74.2,2.5
339609,Bread Whole Grain White,238,2.15,10.66,43.91,9.2
339610,Bread Whole Grain White Toasted,262,2.36,11.71,48.25,10.1
339611,Bagel Whole Grain White,255,0,9.3,54.52,4.7
339612,Bread Whole Wheat,252,3.5,12.45,42.71,6
339613,Bread Whole Wheat Toasted,306,4.07,16.27,51.16,7.5
339614,Bread Whole Wheat Made From Home Recipe Or Purchased At Bakery,278,5.4,8.4,51.4,6
339615,Bread Whole Wheat Made From Home Recipe Or Purchased At Bakery Toasted,305,5.9,9.2,56.4,6.7
339616,Bread Chappatti Or Roti (Indian Bread) Wheat,299,9.2,7.85,46.13,9.7
339617,Bread Puri Or Poori (Indian Puffed Bread) Wheat,390,24.21,6.12,38.69,3.5
339618,Bread Paratha (Indian Flat Bread) Wheat,326,13.2,6.36,45.35,9.6
339619,Bread Whole Wheat With Raisins,273,4.04,7.74,56.31,6.5
339620,Bread Whole Wheat With Raisins Toasted,300,4.44,8.51,61.88,7.1
339621,Bread Sprouted Wheat,188,0,13.16,33.88,5.3
339622,Bread Sprouted Wheat Toasted,205,0,14.3,36.82,5.7
339623,Bread Wheat Or Cracked Wheat,267,3.24,10.72,48.68,4
339624,Bread Wheat Or Cracked Wheat Toasted,313,4.27,12.96,55.77,4.7
